dv,moderator,chr_feature,beta_interaction,p_value,ci_low,ci_high,n_obs,fit_error
preventable_hospital_stays_raw_value,MO11,poor_or_fair_health_raw_value,-38.703073434774396,0.010129581956696637,-68.20349815864049,-9.202648710908306,3065,0
preventable_hospital_stays_raw_value,MO12,some_college_ci_low,13.59530878662666,0.010201737503956325,3.2227149199292437,23.967902653324074,3028,0
preventable_hospital_stays_raw_value,MO21,premature_death_ci_high,0.000552648091012831,0.010278588469869997,0.00013057559000157062,0.0009747205920240915,3049,0
preventable_hospital_stays_raw_value,MO13,physical_inactivity_raw_value,-30.534985652644746,0.01062459275184245,-53.96040039885002,-7.1095709064394725,3065,0
preventable_hospital_stays_raw_value,MO11,excessive_drinking_ci_high,59.42209769833974,0.010929893307346204,13.658533647863464,105.18566174881602,3065,0
preventable_hospital_stays_raw_value,MO15,poor_or_fair_health_ci_high,-40.499236976031334,0.011157160921720897,-71.77790282706103,-9.22057112500164,3065,0
preventable_hospital_stays_raw_value,MO11,driving_alone_to_work_raw_value,-26.49535919459231,0.011196233002490532,-46.96832085962902,-6.022397529555601,3065,0
preventable_hospital_stays_raw_value,MO13,driving_alone_to_work_ci_high,-28.837739410642225,0.01121184184545167,-51.12494437637926,-6.5505344449051925,3065,0
preventable_hospital_stays_raw_value,MO12,physical_inactivity_raw_value,-32.81639394148698,0.011305680865424134,-58.207733331456716,-7.425054551517242,3065,0
preventable_hospital_stays_raw_value,MO14,children_in_single_parent_households_raw_value,16.765895012366954,0.011408904212520329,3.7771164761956424,29.754673548538264,3062,0
preventable_hospital_stays_raw_value,MO11,children_in_poverty_white,-21.79688035014719,0.011524392273001003,-38.70686923909443,-4.886891461199948,3012,0
preventable_hospital_stays_raw_value,MO14,frequent_physical_distress_ci_high,-89.10040441736598,0.011626499346515919,-158.30929842015948,-19.89151041457248,3065,0
preventable_hospital_stays_raw_value,MO11,sexually_transmitted_infections_raw_value,0.008520931838044744,0.01163848672342245,0.0019013325780762235,0.015140531098013263,2948,0
preventable_hospital_stays_raw_value,MO13,poor_mental_health_days_ci_high,-2.7726040838188224,0.011670319022186851,-4.9273589278894185,-0.6178492397482267,3065,0
preventable_hospital_stays_raw_value,MO11,non_hispanic_black_raw_value,16.23307921672781,0.011685191347975922,3.615150323132708,28.85100811032291,3065,0
preventable_hospital_stays_raw_value,MO21,income_inequality_numerator,4.7638381484756165e-05,0.012066004472890988,1.0442456031757854e-05,8.483430693775448e-05,3050,0
preventable_hospital_stays_raw_value,MO14,income_inequality_denominator,0.00024567318378489764,0.012244774474261633,5.345419520973285e-05,0.0004378921723600624,3050,0
preventable_hospital_stays_raw_value,MO15,excessive_drinking_raw_value,82.52499468086958,0.012561155067946549,17.722248220595247,147.32774114114392,3065,0
preventable_hospital_stays_raw_value,MO11,high_school_completion_raw_value,29.76470310622305,0.01275895345120473,6.339910859435005,53.1894953530111,3065,0
preventable_hospital_stays_raw_value,MO13,frequent_physical_distress_ci_low,-91.32503121167787,0.01278433002233842,-163.2181269871075,-19.43193543624824,3065,0
preventable_hospital_stays_raw_value,MO15,physical_inactivity_raw_value,-36.86761226772009,0.012796959642697107,-65.89470873902869,-7.840515796411502,3065,0
preventable_hospital_stays_raw_value,MO11,motor_vehicle_crash_deaths_ci_low_white,-0.27118196311386916,0.013454993725952411,-0.4862368870572206,-0.0561270391705177,2496,0
preventable_hospital_stays_raw_value,MO14,poor_physical_health_days_ci_low,-3.728548249324459,0.014119068416614701,-6.706203525297747,-0.7508929733511707,3065,0
preventable_hospital_stays_raw_value,MO13,food_environment_index_denominator,-56.49306726157626,0.014343259507183547,-101.71345714123007,-11.272677381922442,3065,0
preventable_hospital_stays_raw_value,MO13,food_insecurity_raw_value,-56.49306726157626,0.014343259507183547,-101.71345714123007,-11.272677381922442,3065,0
preventable_hospital_stays_raw_value,MO11,motor_vehicle_crash_deaths_raw_value,-0.20347293367935393,0.014384651934564244,-0.36641378833660265,-0.04053207902210523,2673,0
preventable_hospital_stays_raw_value,MO13,children_in_poverty_ci_high_white,-23.004585264841253,0.014766414190307447,-41.49805956310334,-4.511110966579171,3010,0
preventable_hospital_stays_raw_value,MO13,adult_obesity_ci_high,-33.12897279696094,0.014947121613278828,-59.80963244415433,-6.4483131497675465,3065,0
preventable_hospital_stays_raw_value,MO15,excessive_drinking_ci_low,88.18362119467142,0.015182741280381886,16.998531260373127,159.36871112896972,3065,0
preventable_hospital_stays_raw_value,MO12,adult_obesity_raw_value,-33.7831647857465,0.01542535083861297,-61.11898184432664,-6.447347727166363,3065,0
preventable_hospital_stays_raw_value,MO14,adult_obesity_ci_high,-37.96264705398501,0.016182010304531837,-68.90322599467436,-7.022068113295653,3065,0
preventable_hospital_stays_raw_value,MO11,child_mortality_ci_low,0.0848314819100314,0.016509356502958542,0.01548020359758917,0.15418276022247362,2026,0
preventable_hospital_stays_raw_value,MO15,teen_births_white,-0.2184964803626308,0.017251217694487297,-0.3983325151817509,-0.038660445543510724,2730,0
preventable_hospital_stays_raw_value,MO14,physical_inactivity_raw_value,-34.119505208432244,0.01728560887857392,-62.21060992492056,-6.028400491943927,3065,0
preventable_hospital_stays_raw_value,MO11,life_expectancy_white,0.5373485470168525,0.01757879879166012,0.09378557170753621,0.9809115223261688,2965,0
preventable_hospital_stays_raw_value,MO13,children_in_poverty_white,-31.359028136949,0.017606881678539594,-57.251267939924055,-5.466788333973945,3012,0
preventable_hospital_stays_raw_value,MO11,adult_obesity_raw_value,-35.58365290326399,0.017652786107952442,-64.97594983014348,-6.1913559763844965,3065,0
preventable_hospital_stays_raw_value,MO12,teen_births_ci_low,-0.1693920707032373,0.0179991663867557,-0.3097359188556116,-0.029048222550863062,2905,0
preventable_hospital_stays_raw_value,MO13,teen_births_ci_low,-0.13959819734574616,0.019112053932237406,-0.2563578901499558,-0.022838504541536547,2905,0
preventable_hospital_stays_raw_value,MO13,teen_births_raw_value,-0.12746559277474095,0.019329107808092362,-0.23426974626813357,-0.020661439281348337,2905,0
preventable_hospital_stays_raw_value,MO21,gender_pay_gap_numerator,0.0001341496442885444,0.019714498970537817,2.1388898733619094e-05,0.0002469103898434697,3063,0
preventable_hospital_stays_raw_value,MO14,frequent_physical_distress_raw_value,-90.89613996053073,0.020132174749920316,-167.55823769823644,-14.234042222825039,3065,0
preventable_hospital_stays_raw_value,MO13,low_birthweight_raw_value,91.24010514094928,0.020173096656799748,14.262644338541648,168.21756594335693,3012,0
preventable_hospital_stays_raw_value,MO21,median_household_income_ci_low_white,7.632538207860347e-05,0.021961270617897755,1.1029624570642403e-05,0.00014162113958656453,3062,0
preventable_hospital_stays_raw_value,MO14,low_birthweight_ci_low,90.40086620567905,0.02199866030895524,13.041829563958643,167.75990284739947,3012,0
preventable_hospital_stays_raw_value,MO13,excessive_drinking_ci_low,85.16378829684933,0.022295224187537984,12.123953496014266,158.20362309768439,3065,0
preventable_hospital_stays_raw_value,MO12,children_in_single_parent_households_raw_value,12.034193703125935,0.02312409805617983,1.6499313557956032,22.418456050456264,3062,0
preventable_hospital_stays_raw_value,MO11,poor_or_fair_health_ci_low,-38.24779807478971,0.023142022659663437,-71.25599029386034,-5.239605855719091,3065,0
preventable_hospital_stays_raw_value,MO15,poor_or_fair_health_raw_value,-39.1032686103896,0.023362768800795734,-72.90379720090606,-5.302740019873141,3065,0
preventable_hospital_stays_raw_value,MO21,median_household_income_ci_high,7.461007759911116e-05,0.023443478804031317,1.0080186649606007e-05,0.0001391399685486163,3065,0
preventable_hospital_stays_raw_value,MO14,driving_alone_to_work_ci_high_white,-26.582291940295615,0.025218147959995496,-49.86169183973041,-3.3028920408608187,3016,0
preventable_hospital_stays_raw_value,MO12,physical_inactivity_ci_low,-33.20041990793055,0.025544135020259994,-62.34036704046164,-4.060472775399461,3065,0
preventable_hospital_stays_raw_value,MO15,broadband_access_raw_value,29.54440434039376,0.02602610871263583,3.5288607470311852,55.559947933756334,3065,0
preventable_hospital_stays_raw_value,MO14,child_mortality_ci_low,0.10652624470750545,0.02602890004283882,0.012722017171212407,0.2003304722437985,2026,0
preventable_hospital_stays_raw_value,MO14,poor_mental_health_days_raw_value,-3.303428566469159,0.02616991579185443,-6.215087690943303,-0.3917694419950153,3065,0
preventable_hospital_stays_raw_value,MO12,voter_turnout_raw_value,14.906261646783541,0.026311154449862907,1.7554278354957358,28.057095458071345,3050,0
preventable_hospital_stays_raw_value,MO12,children_in_poverty_white,-21.059521431285255,0.026858348983815648,-39.70627624326126,-2.4127666193092487,3012,0
preventable_hospital_stays_raw_value,MO15,physical_inactivity_ci_low,-37.47488497159236,0.027706376706063206,-70.83946736296889,-4.110302580215837,3065,0
preventable_hospital_stays_raw_value,MO14,ratio_of_population_to_dentists,-0.0013628202219148626,0.027788180138285833,-0.002576801238726714,-0.00014883920510301118,2981,0
preventable_hospital_stays_raw_value,MO13,some_college_raw_value,12.00353177298012,0.02852525819024441,1.2607732100609095,22.74629033589933,3065,0
preventable_hospital_stays_raw_value,MO13,gender_pay_gap_denominator,0.00013684789849052785,0.028768676961089562,1.4186316857581449e-05,0.0002595094801234743,3063,0
preventable_hospital_stays_raw_value,MO11,low_birthweight_ci_low,102.93362038928599,0.02920202032825825,10.421262984013254,195.44597779455873,3012,0
preventable_hospital_stays_raw_value,MO12,teen_births_raw_value,-0.14765701742239917,0.029203158500084838,-0.2803657966733553,-0.014948238171443029,2905,0
preventable_hospital_stays_raw_value,MO21,premature_age_adjusted_mortality_ci_high_white,0.0088908122918956,0.02972034352611896,0.0008745773017941761,0.016907047281997024,3012,0
preventable_hospital_stays_raw_value,MO15,excessive_drinking_ci_high,68.52784085494372,0.029879560307903116,6.680839007828837,130.3748427020586,3065,0
preventable_hospital_stays_raw_value,MO13,some_college_ci_low,11.697389711162979,0.030442063566610552,1.1043279894076221,22.290451432918335,3028,0
preventable_hospital_stays_raw_value,MO15,broadband_access_ci_low,23.925795444081007,0.030992212649081943,2.18729583181716,45.664295056344855,3065,0
preventable_hospital_stays_raw_value,MO13,physical_inactivity_ci_low,-28.04049361208365,0.03115502636961209,-53.542182148392115,-2.5388050757751905,3065,0
preventable_hospital_stays_raw_value,MO11,motor_vehicle_crash_deaths_ci_high,-0.1370033263087257,0.031757970440308946,-0.26204575629187526,-0.01196089632557612,2673,0
preventable_hospital_stays_raw_value,MO13,driving_alone_to_work_raw_value,-24.981399941054242,0.03180901551613335,-47.78864292362209,-2.1741569584863925,3065,0
preventable_hospital_stays_raw_value,MO12,life_expectancy_ci_low_white,0.4448808308505356,0.031954954809774096,0.038372149112054,0.8513895125890172,2965,0
preventable_hospital_stays_raw_value,MO15,child_mortality_ci_low,0.09624501200972924,0.032387954916267205,0.008080083113007161,0.1844099409064513,2026,0
preventable_hospital_stays_raw_value,MO14,children_in_poverty_ci_high_white,-22.257533876171184,0.032871312068249635,-42.703217281990305,-1.8118504703520664,3010,0
preventable_hospital_stays_raw_value,MO12,income_inequality_raw_value,-2.1595648040171125,0.032912221496838576,-4.143796741121348,-0.17533286691287686,3049,0
preventable_hospital_stays_raw_value,MO12,low_birthweight_raw_value,80.35468949337883,0.032980358341627394,6.495172163635189,154.21420682312248,3012,0
preventable_hospital_stays_raw_value,MO21,adult_obesity_ci_high,-23.471862523552232,0.033941474117602656,-45.16402409226687,-1.779700954837594,3065,0
preventable_hospital_stays_raw_value,MO21,income_inequality_denominator,0.00013936024614648318,0.03398693978647934,1.0533892074721129e-05,0.00026818660021824523,3050,0
preventable_hospital_stays_raw_value,MO12,life_expectancy_white,0.4645882035469733,0.0343684801411521,0.03420261563958493,0.8949737914543616,2965,0
preventable_hospital_stays_raw_value,MO11,motor_vehicle_crash_deaths_white,-0.18451887624398544,0.034773557221191534,-0.35583713018205876,-0.013200622305912124,2495,0
preventable_hospital_stays_raw_value,MO12,driving_alone_to_work_ci_high,-18.57770399018375,0.03492215945321505,-35.84045658644312,-1.3149513939243818,3065,0
preventable_hospital_stays_raw_value,MO14,physical_inactivity_ci_low,-33.89762038210261,0.03507401388765027,-65.42218735402069,-2.3730534101845215,3065,0
preventable_hospital_stays_raw_value,MO21,premature_death_white,0.0004302652583035163,0.03584818799240462,2.843249177309756e-05,0.0008320980248339351,3012,0
preventable_hospital_stays_raw_value,MO11,teen_births_ci_high_white,-0.1304863974065466,0.03598462157006353,-0.25243980842715774,-0.00853298638593547,2734,0
preventable_hospital_stays_raw_value,MO13,excessive_drinking_raw_value,70.26150215764758,0.036388197449743864,4.452241058658217,136.07076325663695,3065,0
preventable_hospital_stays_raw_value,MO15,sexually_transmitted_infections_raw_value,0.007360094622094609,0.037077561952933207,0.0004410778155979258,0.014279111428591292,2948,0
preventable_hospital_stays_raw_value,MO15,teen_births_ci_low,-0.18709293371465674,0.03732956165050077,-0.3632074967233172,-0.010978370705996304,2905,0
preventable_hospital_stays_raw_value,MO12,children_in_poverty_ci_low_white,-23.132508247618247,0.03755774213623536,-44.93372747191183,-1.3312890233246648,3012,0
preventable_hospital_stays_raw_value,MO14,frequent_physical_distress_ci_low,-91.40352334257084,0.03756204566774326,-177.5486638816235,-5.258382803518174,3065,0
preventable_hospital_stays_raw_value,MO11,income_inequality_ci_high,-1.5741802502719988,0.03814381587366671,-3.0623043761629565,-0.08605612438104115,3050,0
preventable_hospital_stays_raw_value,MO12,children_in_single_parent_households_ci_low,13.526123077879518,0.03883920534323472,0.6935133972916727,26.35873275846736,3065,0
preventable_hospital_stays_raw_value,MO14,children_in_poverty_white,-28.897604248777135,0.03962572039809403,-56.42358295385212,-1.3716255437021552,3012,0
preventable_hospital_stays_raw_value,MO11,motor_vehicle_crash_deaths_ci_low,-0.20789567507139878,0.04003724969695711,-0.406334898296276,-0.009456451846521524,2673,0
preventable_hospital_stays_raw_value,MO14,adult_obesity_raw_value,-36.591277959223916,0.04028054668355093,-71.56079030848349,-1.6217656099643492,3065,0
preventable_hospital_stays_raw_value,MO11,high_school_completion_ci_low,23.44881981383864,0.04033529849724747,1.0331376742458218,45.86450195343146,3040,0
preventable_hospital_stays_raw_value,MO15,poor_or_fair_health_ci_low,-38.395778217077456,0.04254465586126126,-75.50064654968625,-1.290909884468654,3065,0
preventable_hospital_stays_raw_value,MO15,non_hispanic_black_raw_value,14.880757239400406,0.04297299066227956,0.47060613466477186,29.290908344136042,3065,0
preventable_hospital_stays_raw_value,MO15,driving_alone_to_work_ci_high,-24.999428116735857,0.04348563901053924,-49.267684534077375,-0.7311716993943342,3065,0
preventable_hospital_stays_raw_value,MO14,some_college_ci_low,13.350518926467052,0.04349400207009074,0.3899533111207081,26.311084541813393,3028,0
preventable_hospital_stays_raw_value,MO15,life_expectancy_ci_low_white,0.48417485346010125,0.04353680814381663,0.014046340812133573,0.9543033661080689,2965,0
preventable_hospital_stays_raw_value,MO21,child_mortality_ci_low,0.08203061087917897,0.04359999455750786,0.002355822219487977,0.16170539953886998,2026,0
preventable_hospital_stays_raw_value,MO21,premature_death_ci_low_white,0.00041323131791271993,0.043910660130153586,1.1275209287165224e-05,0.0008151874265382746,3012,0
preventable_hospital_stays_raw_value,MO15,life_expectancy_white,0.5508356067285313,0.04399928281175831,0.01480501574264359,1.086866197714419,2965,0
preventable_hospital_stays_raw_value,MO12,low_birthweight_ci_high,70.55561258834494,0.044402372980637254,1.765699396032545,139.34552578065734,3012,0
preventable_hospital_stays_raw_value,MO13,low_birthweight_ci_high,74.17729554232598,0.04600295966415737,1.316067788422174,147.03852329622978,3012,0
preventable_hospital_stays_raw_value,MO12,poor_or_fair_health_ci_high,-28.41018557319474,0.047520715563176,-56.50975648707873,-0.3106146593107475,3065,0
preventable_hospital_stays_raw_value,MO15,some_college_raw_value,14.195958009413932,0.04763436877615105,0.1480212221754531,28.243894796652413,3065,0
preventable_hospital_stays_raw_value,MO15,broadband_access_ci_high,32.01543565381166,0.047859121953899825,0.3018222674870721,63.729049040136246,3065,0
preventable_hospital_stays_raw_value,MO14,school_funding_adequacy_raw_value,-0.0001890077883836021,0.048044904501380166,-0.0003763896223685199,-1.625954398684268e-06,3001,0
preventable_hospital_stays_raw_value,MO12,children_in_poverty_ci_high_white,-14.569608168950065,0.04970570877323288,-29.120478713933792,-0.01873762396633616,3010,0
preventable_hospital_stays_raw_value,MO14,driving_alone_to_work_ci_low,-22.166746699750085,0.04987061947836932,-44.32096859301296,-0.01252480648721388,3065,0
preventable_hospital_stays_raw_value,MO14,excessive_drinking_ci_low,79.04945559453876,0.05017175613618823,-0.05922239347979996,158.1581335825573,3065,0
preventable_hospital_stays_raw_value,MO14,some_college_raw_value,13.519232018061262,0.05203682702944296,-0.11923453634941517,27.157698572471936,3065,0
preventable_hospital_stays_raw_value,MO13,children_in_single_parent_households_ci_high,11.02917395638179,0.05278106982285936,-0.13243935316270417,22.190787265926282,3062,0
preventable_hospital_stays_raw_value,MO13,children_in_poverty_ci_low_white,-30.574857137743702,0.05311087465694273,-61.55988866972227,0.4101743942348648,3012,0
preventable_hospital_stays_raw_value,MO11,insufficient_sleep_ci_high,-37.45481125290242,0.05385002944137482,-75.52977021932031,0.6201477135154718,3065,0
preventable_hospital_stays_raw_value,MO13,life_expectancy_ci_low_white,0.41753773539924943,0.05418672403847773,-0.007508511537764773,0.8425839823362636,2965,0
preventable_hospital_stays_raw_value,MO14,broadband_access_ci_high,32.17681748283489,0.05606544835592594,-0.8326178751250737,65.18625284079485,3065,0
preventable_hospital_stays_raw_value,MO21,low_birthweight_white,74.44315128435429,0.05621527628878323,-1.972853944759521,150.8591565134681,2927,0
preventable_hospital_stays_raw_value,MO14,broadband_access_raw_value,29.74004528052612,0.05829287359997411,-1.0440884291208903,60.524178990173134,3065,0
preventable_hospital_stays_raw_value,MO15,life_expectancy_ci_low,0.4583414360518943,0.058967063847844066,-0.0173598137758893,0.934042685879678,3037,0
preventable_hospital_stays_raw_value,MO14,excessive_drinking_raw_value,68.93615439956909,0.05935217900886146,-2.7196231256598935,140.59193192479808,3065,0
preventable_hospital_stays_raw_value,MO15,teen_births_raw_value,-0.15394650168196244,0.05968826609899575,-0.3141776695451297,0.006284666181204823,2905,0
preventable_hospital_stays_raw_value,MO13,adult_obesity_raw_value,-28.755825656238336,0.05984128191452996,-58.703511182842355,1.1918598703656826,3065,0
preventable_hospital_stays_raw_value,MO15,premature_age_adjusted_mortality_ci_low_white,-0.014872464649281592,0.061821275337886734,-0.03048066701556406,0.0007357377170008738,3012,0
preventable_hospital_stays_raw_value,MO11,life_expectancy_ci_low,0.4005191157619282,0.062149503554323526,-0.02034267470369633,0.8213809062275528,3037,0
preventable_hospital_stays_raw_value,MO15,insufficient_sleep_ci_high,-48.838096540148115,0.06238773572831151,-100.20346777911388,2.5272746988176564,3065,0
preventable_hospital_stays_raw_value,MO15,life_expectancy_raw_value,0.49254213802193525,0.06320193492832982,-0.02709472368036603,1.0121789997242365,3037,0
preventable_hospital_stays_raw_value,MO15,income_inequality_ci_high,-1.7410265404722656,0.06338648861253861,-3.5791106134519795,0.09705753250744831,3050,0
preventable_hospital_stays_raw_value,MO11,ratio_of_population_to_dentists,-0.0012380452494820094,0.0636475824790775,-0.002546398063514116,7.030756455009691e-05,2981,0
preventable_hospital_stays_raw_value,MO12,teen_births_ci_high_white,-0.10475128375117852,0.06367096259862465,-0.215461071488448,0.005958503986090949,2734,0
preventable_hospital_stays_raw_value,MO12,children_in_poverty_ci_low,-18.581229268498078,0.06398029127525315,-38.24230065747507,1.0798421204789186,3065,0
preventable_hospital_stays_raw_value,MO13,school_funding_adequacy_raw_value,-0.00019102536749882683,0.06399155776828346,-0.0003931606786565193,1.1109943658865653e-05,3001,0
preventable_hospital_stays_raw_value,MO13,teen_births_ci_high_white,-0.11198043100203164,0.06482507375448948,-0.23084426225944193,0.006883400255378633,2734,0
preventable_hospital_stays_raw_value,MO15,some_college_ci_low,12.822031613050681,0.06489057332561435,-0.7914933848980166,26.435556610999377,3028,0
preventable_hospital_stays_raw_value,MO21,high_school_completion_ci_low,-17.358008769594925,0.06489184816925798,-35.787600690296884,1.0715831511070348,3040,0
preventable_hospital_stays_raw_value,MO11,teen_births_ci_low,-0.15331509505280771,0.06548627563008341,-0.31645541662794563,0.0098252265223302,2905,0
preventable_hospital_stays_raw_value,MO21,premature_death_ci_low,0.000397835438334104,0.06560961971734396,-2.568907202201993e-05,0.000821359948690228,3049,0
preventable_hospital_stays_raw_value,MO11,teen_births_raw_value,-0.1402186408458213,0.06611468044709169,-0.2897706122286653,0.009333330537022677,2905,0
preventable_hospital_stays_raw_value,MO21,children_in_poverty_white,19.074959414303876,0.06631054711593304,-1.2843796451764824,39.43429847378424,3012,0
preventable_hospital_stays_raw_value,MO13,teen_births_ci_high,-0.0918868671541054,0.06721304344261467,-0.1902861381513904,0.006512403843179582,2905,0
preventable_hospital_stays_raw_value,MO13,poor_mental_health_days_raw_value,-2.632716721560597,0.06756895053745432,-5.455689807142199,0.1902563640210051,3065,0
preventable_hospital_stays_raw_value,MO13,broadband_access_raw_value,21.472803932582895,0.06763653999339828,-1.5574279433738312,44.50303580853962,3065,0
preventable_hospital_stays_raw_value,MO11,voter_turnout_raw_value,13.305512302576481,0.0719294399297581,-1.1859525761624319,27.796977181315395,3050,0
preventable_hospital_stays_raw_value,MO11,premature_age_adjusted_mortality_white,-0.011094284295940206,0.0733620377093617,-0.023238113325024998,0.0010495447331445844,3012,0
preventable_hospital_stays_raw_value,MO15,adult_obesity_ci_high,-29.1377101487785,0.07372309818522815,-61.071930904863386,2.796510607306388,3065,0
preventable_hospital_stays_raw_value,MO15,premature_age_adjusted_mortality_white,-0.012214157659766748,0.07445415936460556,-0.02563446439120632,0.001206149071672824,3012,0
preventable_hospital_stays_raw_value,MO13,life_expectancy_white,0.4133934031982025,0.07549470654091975,-0.04244923755811386,0.8692360439545188,2965,0
preventable_hospital_stays_raw_value,MO11,children_in_single_parent_households_ci_low,15.397691875277527,0.07818665375199237,-1.7367097703487566,32.532093520903814,3065,0
preventable_hospital_stays_raw_value,MO13,voter_turnout_raw_value,15.54255568012366,0.0782356697267062,-1.7558940677178239,32.84100542796514,3050,0
preventable_hospital_stays_raw_value,MO12,driving_alone_to_work_raw_value,-15.36291541174775,0.07878006022559926,-32.4926295100566,1.7667986865611027,3065,0
preventable_hospital_stays_raw_value,MO21,premature_age_adjusted_mortality_ci_high,0.007714613172856585,0.07960938424000236,-0.0009110198394104395,0.01634024618512361,3049,0
preventable_hospital_stays_raw_value,MO15,voter_turnout_raw_value,16.42149834984414,0.07991171404030926,-1.9576541560500047,34.80065085573828,3050,0
preventable_hospital_stays_raw_value,MO15,some_college_ci_high,12.50768331449485,0.08005903886534026,-1.4979145520930324,26.513281181082732,3029,0
preventable_hospital_stays_raw_value,MO14,teen_births_ci_high_white,-0.11894922015198167,0.08069867875179988,-0.25242567899289325,0.014527238688929911,2734,0
preventable_hospital_stays_raw_value,MO13,broadband_access_ci_high,23.008889532947524,0.0808386375353761,-2.821986652300584,48.839765718195636,3065,0
preventable_hospital_stays_raw_value,MO11,insufficient_sleep_raw_value,-33.6098365265448,0.08331564874360434,-71.64855404139517,4.428880988305579,3065,0
preventable_hospital_stays_raw_value,MO11,premature_age_adjusted_mortality_ci_low_white,-0.011662143886703946,0.08341173426220876,-0.02486515841406449,0.0015408706406565952,3012,0
preventable_hospital_stays_raw_value,MO15,insufficient_sleep_raw_value,-44.381139660073686,0.0838074526849518,-94.69055183413228,5.928272513984908,3065,0
preventable_hospital_stays_raw_value,MO15,children_in_poverty_white,-20.82870817774151,0.08498572057695278,-44.52937589402039,2.8719595385373715,3012,0
preventable_hospital_stays_raw_value,MO14,food_environment_index_denominator,-41.74223239572052,0.08610097291052063,-89.40969317498883,5.925228383547797,3065,0
preventable_hospital_stays_raw_value,MO14,food_insecurity_raw_value,-41.74223239572052,0.08610097291052063,-89.40969317498883,5.925228383547797,3065,0
preventable_hospital_stays_raw_value,MO15,driving_alone_to_work_raw_value,-21.483775437265557,0.08633014187275458,-46.03503253851362,3.0674816639825053,3065,0
preventable_hospital_stays_raw_value,MO11,driving_alone_to_work_ci_low,-15.04067369133826,0.0868955078903093,-32.259756809379915,2.1784094267033964,3065,0
preventable_hospital_stays_raw_value,MO14,broadband_access_ci_low,23.798769904229793,0.08719502571188374,-3.4727388618455883,51.07027867030517,3065,0
preventable_hospital_stays_raw_value,MO12,children_in_single_parent_households_ci_high,8.34662745258624,0.0886311611521609,-1.2613158844910721,17.954570789663553,3062,0
preventable_hospital_stays_raw_value,MO12,teen_births_ci_high,-0.10676183784512384,0.08869686418748242,-0.22968251038443582,0.01615883469418815,2905,0
preventable_hospital_stays_raw_value,MO11,teen_births_ci_high,-0.1085260233492619,0.08949674824940035,-0.23379091564440643,0.01673886894588264,2905,0
preventable_hospital_stays_raw_value,MO12,driving_alone_to_work_ci_high_white,-13.498069817503122,0.08966912676934422,-29.086437642163318,2.0902980071570756,3016,0
preventable_hospital_stays_raw_value,MO12,poor_or_fair_health_raw_value,-26.723486223599192,0.09129973796377466,-57.74187852776595,4.294906080567561,3065,0
preventable_hospital_stays_raw_value,MO13,poor_or_fair_health_ci_high,-23.32356786609844,0.09311432406118447,-50.54696469920822,3.8998289670113415,3065,0
preventable_hospital_stays_raw_value,MO11,children_in_poverty_ci_low,-19.63947769624592,0.09351526821499623,-42.59086381072569,3.311908418233852,3065,0
preventable_hospital_stays_raw_value,MO21,injury_deaths_white,0.03083626203677468,0.0935419647474291,-0.005203015070125442,0.0668755391436748,2946,0
preventable_hospital_stays_raw_value,MO15,gender_pay_gap_denominator,0.0001164384834769305,0.0935725413315018,-1.9659401035800714e-05,0.00025253636798966173,3063,0
preventable_hospital_stays_raw_value,MO21,adult_obesity_raw_value,-21.61359579813998,0.09390431735698332,-46.901961909261175,3.67477031298122,3065,0
preventable_hospital_stays_raw_value,MO13,driving_alone_to_work_white,-16.328749854584476,0.09545990716586135,-35.5240105160969,2.8665108069279484,3016,0
preventable_hospital_stays_raw_value,MO21,children_in_single_parent_households_ci_low,12.287968485414524,0.09560077814511213,-2.163291686412739,26.73922865724179,3065,0
preventable_hospital_stays_raw_value,MO15,teen_births_ci_high_white,-0.1283164864293056,0.09676956298854732,-0.2797541717444392,0.023121198885827948,2734,0
preventable_hospital_stays_raw_value,MO14,poor_mental_health_days_ci_low,-3.0068109273272055,0.0969288922611156,-6.55710968827993,0.5434878336255191,3065,0
preventable_hospital_stays_raw_value,MO12,motor_vehicle_crash_deaths_ci_low_white,-0.17779563454910952,0.09765425595980746,-0.38818381701046867,0.032592547912249636,2496,0
preventable_hospital_stays_raw_value,MO14,motor_vehicle_crash_deaths_ci_low_white,-0.23935679048068598,0.09923911647889866,-0.5239278727941866,0.04521429183281467,2496,0
preventable_hospital_stays_raw_value,MO13,some_college_ci_high,9.008198789265457,0.09935722580275574,-1.7053831163581492,19.721780694889063,3029,0
preventable_hospital_stays_raw_value,MO11,life_expectancy_raw_value,0.36660197757986124,0.0997977380099346,-0.06997075339641601,0.8031747085561385,3037,0
preventable_hospital_stays_raw_value,MO14,life_expectancy_ci_low_white,0.3555764325505042,0.09990925207228865,-0.06800568443618427,0.7791585495371927,2965,0
preventable_hospital_stays_raw_value,MO12,adult_obesity_ci_low,-24.888231132327917,0.10035991352097264,-54.575835100453276,4.799372835797438,3065,0
preventable_hospital_stays_raw_value,MO21,child_mortality_raw_value,0.05603228226061751,0.1022860277631224,-0.01118311188016264,0.12324767640139767,2025,0
preventable_hospital_stays_raw_value,MO11,premature_death_white,-0.00048897225367966,0.10250292520454547,-0.0010759059208813974,9.796141352207729e-05,3012,0
preventable_hospital_stays_raw_value,MO13,broadband_access_ci_low,16.961469782850912,0.10290888944652014,-3.422137617312078,37.3450771830139,3065,0
